timestamp,stonewall_min_xfers,stonewall_max_xfers,stonewall_time_secs,stonewall_bytes_moved,access,bw(mib/s),iops,latency(s),block(kib),xfer(kib),open(s),wr/rd(s),close(s),total(s),iter,start,ordering,nodes,nproc,ppn,xfersize,aggsize_bytes,end,filename
1628546411.0,18034.0,39097.0,55.5,327969406976.0,write,4288.0,8577.0,55.51,512.0,512.0,0.010953,72.93,0.000394,72.94,0,1628546487.0,sequential,8,16,2,524288.0,17592186044416.0,1628546514,ior-n8ppn2t524288.0.out
1628546488.0,39097.0,39097.0,25.3,327969406976.0,read,12369.0,24774.0,25.25,512.0,512.0,0.035598,25.25,0.000443,25.29,0,1628546487.0,sequential,8,16,2,524288.0,17592186044416.0,1628546514,ior-n8ppn2t524288.0.out
1628546516.0,29473.0,50169.0,45.1,420848074752.0,write,4608.0,9217.0,77.94,512.0,512.0,0.012229,87.09,0.000445,87.1,0,1628546607.0,sequential,8,16,2,524288.0,17592186044416.0,1628546642,ior-n8ppn2t524288.1.out
1628546607.0,50169.0,50169.0,33.9,420848074752.0,read,11846.0,23693.0,33.88,512.0,512.0,0.002041,33.88,0.000501,33.88,0,1628546607.0,sequential,8,16,2,524288.0,17592186044416.0,1628546642,ior-n8ppn2t524288.1.out
1628546643.0,30653.0,40689.0,45.1,341324070912.0,write,4749.0,9500.0,59.1,512.0,512.0,0.010878,68.53,0.00074,68.54,0,1628546714.0,sequential,8,16,2,524288.0,17592186044416.0,1628546742,ior-n8ppn2t524288.2.out
1628546714.0,40689.0,40689.0,27.1,341324070912.0,read,12001.0,24005.0,27.12,512.0,512.0,0.001835,27.12,0.000445,27.12,0,1628546714.0,sequential,8,16,2,524288.0,17592186044416.0,1628546742,ior-n8ppn2t524288.2.out
1628546743.0,28849.0,61604.0,52.3,516771807232.0,write,5051.0,10103.0,95.61,512.0,512.0,0.012451,97.57,0.000534,97.58,0,1628546845.0,sequential,8,16,2,524288.0,17592186044416.0,1628546886,ior-n8ppn2t524288.3.out
1628546845.0,61604.0,61604.0,40.0,516771807232.0,read,12309.0,24620.0,40.04,512.0,512.0,0.0021,40.04,0.001179,40.04,0,1628546845.0,sequential,8,16,2,524288.0,17592186044416.0,1628546886,ior-n8ppn2t524288.3.out
1628546892.0,30424.0,43710.0,45.4,366666055680.0,write,4851.0,9703.0,56.88,512.0,512.0,0.012946,72.08,0.000598,72.09,0,1628546968.0,sequential,8,16,2,524288.0,17592186044416.0,1628546998,ior-n8ppn2t524288.4.out
1628546968.0,43710.0,43710.0,29.0,366666055680.0,read,12059.0,24121.0,28.99,512.0,512.0,0.002177,28.99,0.00044,29.0,0,1628546968.0,sequential,8,16,2,524288.0,17592186044416.0,1628546998,ior-n8ppn2t524288.4.out
1628451335.0,1374.0,4058.0,45.3,544655540224.0,write,4792.0,599.08,108.38,8192.0,8192.0,0.012654,108.38,0.000489,108.39,0,1628451455.0,sequential,8,16,2,8388608.0,17592186044416.0,1628451500,ior-n8ppn2t8388608.0.out
1628451455.0,4058.0,4058.0,43.0,544655540224.0,read,12076.0,1509.55,43.01,8192.0,8192.0,0.001452,43.01,0.000519,43.01,0,1628451455.0,sequential,8,16,2,8388608.0,17592186044416.0,1628451500,ior-n8ppn2t8388608.0.out
1628451575.0,1886.0,3458.0,45.2,464124903424.0,write,4890.0,611.31,66.64,8192.0,8192.0,0.011133,90.51,0.000369,90.52,0,1628451695.0,sequential,8,16,2,8388608.0,17592186044416.0,1628451732,ior-n8ppn2t8388608.1.out
1628451695.0,3458.0,3458.0,36.1,464124903424.0,read,12276.0,1534.63,36.05,8192.0,8192.0,0.002373,36.05,0.00036,36.06,0,1628451695.0,sequential,8,16,2,8388608.0,17592186044416.0,1628451732,ior-n8ppn2t8388608.1.out
1628451815.0,1478.0,3195.0,45.3,428825640960.0,write,4683.0,585.52,63.38,8192.0,8192.0,0.011841,87.31,0.005212,87.32,0,1628451935.0,sequential,8,16,2,8388608.0,17592186044416.0,1628451972,ior-n8ppn2t8388608.2.out
1628451935.0,3195.0,3195.0,35.3,428825640960.0,read,11591.0,1448.95,35.28,8192.0,8192.0,0.002002,35.28,0.000385,35.28,0,1628451935.0,sequential,8,16,2,8388608.0,17592186044416.0,1628451972,ior-n8ppn2t8388608.2.out
1628452055.0,1736.0,3201.0,46.1,429630947328.0,write,4929.0,616.28,82.07,8192.0,8192.0,0.01306,83.1,0.000623,83.12,0,1628452176.0,sequential,8,16,2,8388608.0,17592186044416.0,1628452211,ior-n8ppn2t8388608.3.out
1628452176.0,3201.0,3201.0,33.9,429630947328.0,read,12068.0,1508.58,33.95,8192.0,8192.0,0.001528,33.95,0.000433,33.95,0,1628452176.0,sequential,8,16,2,8388608.0,17592186044416.0,1628452211,ior-n8ppn2t8388608.3.out
