timestamp,stonewall_min_xfers,stonewall_max_xfers,stonewall_time_secs,stonewall_bytes_moved,access,bw(mib/s),iops,latency(s),block(kib),xfer(kib),open(s),wr/rd(s),close(s),total(s),iter,start,ordering,nodes,nproc,ppn,xfersize,aggsize_bytes,end,filename
1628694386.0,4817.0,5642.0,45.0,189314105344.0,write,3020.74,755.41,59.75,4096.0,4096.0,0.016965,59.75,0.000413,59.77,0,1628885837.0,sequential,1,8,8,4194304.0,17592186044416.0,1628885863,ior-n1ppn8t4194304.2.out
1628885837.0,5642.0,5642.0,24.6,189314105344.0,read,7344.0,1836.15,24.58,4096.0,4096.0,0.002869,24.58,1.7e-05,24.58,0,1628885837.0,sequential,1,8,8,4194304.0,17592186044416.0,1628885863,ior-n1ppn8t4194304.2.out
1628710117.0,4705.0,5940.0,45.0,199313326080.0,write,3172.93,793.43,56.14,4096.0,4096.0,0.014736,59.89,0.000431,59.91,0,1628890088.0,sequential,1,8,8,4194304.0,17592186044416.0,1628890116,ior-n1ppn8t4194304.3.out
1628890088.0,5940.0,5940.0,26.4,199313326080.0,read,7197.0,1799.47,26.41,4096.0,4096.0,0.001752,26.41,1.5e-05,26.41,0,1628890088.0,sequential,1,8,8,4194304.0,17592186044416.0,1628890116,ior-n1ppn8t4194304.3.out
1628787821.0,5547.0,5960.0,45.0,199984414720.0,write,2982.93,745.92,56.42,4096.0,4096.0,0.015588,63.92,0.000461,63.94,0,1628894366.0,sequential,1,8,8,4194304.0,17592186044416.0,1628894393,ior-n1ppn8t4194304.4.out
1628894366.0,5960.0,5960.0,26.4,199984414720.0,read,7216.0,1804.11,26.43,4096.0,4096.0,0.002315,26.43,1.7e-05,26.43,0,1628894366.0,sequential,1,8,8,4194304.0,17592186044416.0,1628894393,ior-n1ppn8t4194304.4.out
1628640619.0,31566.0,39080.0,45.0,163913400320.0,write,2333.42,4669.0,65.6,512.0,512.0,0.026577,66.96,0.000711,66.99,0,1628876570.0,sequential,1,8,8,524288.0,17592186044416.0,1628876589,ior-n1ppn8t524288.0.out
1628876570.0,39080.0,39080.0,18.3,163913400320.0,read,8556.0,17117.0,18.27,512.0,512.0,0.005332,18.27,1.5e-05,18.27,0,1628876570.0,sequential,1,8,8,524288.0,17592186044416.0,1628876589,ior-n1ppn8t524288.0.out
1628680756.0,42454.0,46268.0,45.0,194062057472.0,write,3135.89,6274.0,54.52,512.0,512.0,0.015717,59.0,0.000411,59.02,0,1628882794.0,sequential,1,8,8,524288.0,17592186044416.0,1628882820,ior-n1ppn8t524288.1.out
1628882794.0,46268.0,46268.0,24.3,194062057472.0,read,7616.0,15233.0,24.3,512.0,512.0,0.001774,24.3,1.5e-05,24.3,0,1628882794.0,sequential,1,8,8,524288.0,17592186044416.0,1628882820,ior-n1ppn8t524288.1.out
1628697989.0,41296.0,43193.0,45.0,181164572672.0,write,2841.38,5684.0,52.9,512.0,512.0,0.014876,60.79,0.000461,60.81,0,1628887002.0,sequential,1,8,8,524288.0,17592186044416.0,1628887025,ior-n1ppn8t524288.2.out
1628887002.0,43193.0,43193.0,22.4,181164572672.0,read,7701.0,15403.0,22.43,512.0,512.0,0.001992,22.43,1.4e-05,22.44,0,1628887002.0,sequential,1,8,8,524288.0,17592186044416.0,1628887025,ior-n1ppn8t524288.2.out
1628730508.0,40044.0,43012.0,45.0,180405403648.0,write,3051.01,6108.0,55.84,512.0,512.0,0.058783,56.33,0.000359,56.39,0,1628891252.0,sequential,1,8,8,524288.0,17592186044416.0,1628891275,ior-n1ppn8t524288.3.out
1628891252.0,43012.0,43012.0,21.7,180405403648.0,read,7920.0,15854.0,21.7,512.0,512.0,0.020077,21.7,1.5e-05,21.72,0,1628891252.0,sequential,1,8,8,524288.0,17592186044416.0,1628891275,ior-n1ppn8t524288.3.out
1628793495.0,32077.0,44590.0,45.0,187024015360.0,write,3214.77,6431.0,54.94,512.0,512.0,0.014903,55.47,0.000962,55.48,0,1628896232.0,sequential,1,8,8,524288.0,17592186044416.0,1628896257,ior-n1ppn8t524288.4.out
1628896232.0,44590.0,44590.0,23.9,187024015360.0,read,7466.0,14934.0,23.89,512.0,512.0,0.002011,23.89,0.000275,23.89,0,1628896232.0,sequential,1,8,8,524288.0,17592186044416.0,1628896257,ior-n1ppn8t524288.4.out
1628631210.0,2361.0,2696.0,52.4,180925497344.0,write,2931.84,366.58,52.65,8192.0,8192.0,0.015579,58.84,0.00043,58.85,0,1628875010.0,sequential,1,8,8,8388608.0,17592186044416.0,1628875032,ior-n1ppn8t8388608.0.out
1628875010.0,2696.0,2696.0,21.3,180925497344.0,read,8089.0,1011.24,21.33,8192.0,8192.0,0.001574,21.33,1.3e-05,21.33,0,1628875010.0,sequential,1,8,8,8388608.0,17592186044416.0,1628875032,ior-n1ppn8t8388608.0.out
1628648477.0,2012.0,2552.0,45.0,171261820928.0,write,2515.52,314.52,49.35,8192.0,8192.0,0.015434,64.91,0.000402,64.93,0,1628879073.0,sequential,1,8,8,8388608.0,17592186044416.0,1628879094,ior-n1ppn8t8388608.1.out
1628879073.0,2552.0,2552.0,20.0,171261820928.0,read,8168.0,1021.15,19.99,8192.0,8192.0,0.002466,19.99,1.5e-05,20.0,0,1628879073.0,sequential,1,8,8,8388608.0,17592186044416.0,1628879094,ior-n1ppn8t8388608.1.out
1628688840.0,1551.0,1910.0,47.8,128177930240.0,write,2144.55,268.14,53.64,8192.0,8192.0,0.015789,56.98,0.000337,57.0,0,1628885270.0,sequential,1,8,8,8388608.0,17592186044416.0,1628885288,ior-n1ppn8t8388608.2.out
1628885270.0,1910.0,1910.0,16.6,128177930240.0,read,7381.0,922.66,16.56,8192.0,8192.0,0.001425,16.56,1.4e-05,16.56,0,1628885270.0,sequential,1,8,8,8388608.0,17592186044416.0,1628885288,ior-n1ppn8t8388608.2.out
1628707696.0,3200.0,3379.0,45.0,226760851456.0,write,3663.0,458.04,56.54,8192.0,8192.0,0.017383,59.02,0.000411,59.03,0,1628889493.0,sequential,1,8,8,8388608.0,17592186044416.0,1628889523,ior-n1ppn8t8388608.3.out
1628889493.0,3379.0,3379.0,29.6,226760851456.0,read,7307.0,913.47,29.59,8192.0,8192.0,0.001633,29.59,1.5e-05,29.59,0,1628889493.0,sequential,1,8,8,8388608.0,17592186044416.0,1628889523,ior-n1ppn8t8388608.3.out
1628785167.0,1686.0,1740.0,46.0,116769423360.0,write,2379.17,297.5,46.14,8192.0,8192.0,0.016191,46.79,0.000534,46.81,0,1628893791.0,sequential,1,8,8,8388608.0,17592186044416.0,1628893805,ior-n1ppn8t8388608.4.out
1628893791.0,1740.0,1740.0,13.5,116769423360.0,read,8248.0,1031.11,13.5,8192.0,8192.0,0.002055,13.5,1.5e-05,13.5,0,1628893791.0,sequential,1,8,8,8388608.0,17592186044416.0,1628893805,ior-n1ppn8t8388608.4.out
1628638532.0,3970.0,16497.0,46.1,553547464704.0,write,3427.73,3428.65,151.36,1024.0,1024.0,0.040884,153.97,0.000866,154.01,0,1628875918.0,sequential,2,32,16,1048576.0,17592186044416.0,1628875941,ior-n2ppn16t1048576.0.out
1628875918.0,16497.0,16497.0,21.9,553547464704.0,read,24096.0,24101.0,21.9,1024.0,1024.0,0.003354,21.9,0.000389,21.91,0,1628875918.0,sequential,2,32,16,1048576.0,17592186044416.0,1628875941,ior-n2ppn16t1048576.0.out
1628651694.0,6367.0,20356.0,48.0,683034017792.0,write,4619.0,4621.0,138.35,1024.0,1024.0,0.040101,140.97,0.000635,141.01,0,1628882087.0,sequential,2,32,16,1048576.0,17592186044416.0,1628882124,ior-n2ppn16t1048576.1.out
1628882087.0,20356.0,20356.0,35.1,683034017792.0,read,18570.0,18572.0,35.07,1024.0,1024.0,0.002428,35.07,0.000565,35.08,0,1628882087.0,sequential,2,32,16,1048576.0,17592186044416.0,1628882124,ior-n2ppn16t1048576.1.out
1628695695.0,7319.0,18769.0,46.4,629783134208.0,write,4278.0,4279.0,128.1,1024.0,1024.0,0.03968,140.35,0.002839,140.39,0,1628886235.0,sequential,2,32,16,1048576.0,17592186044416.0,1628886264,ior-n2ppn16t1048576.2.out
1628886235.0,18769.0,18769.0,27.4,629783134208.0,read,21884.0,21887.0,27.44,1024.0,1024.0,0.002557,27.44,0.000751,27.44,0,1628886235.0,sequential,2,32,16,1048576.0,17592186044416.0,1628886264,ior-n2ppn16t1048576.2.out
1628726767.0,5789.0,17543.0,50.4,588645400576.0,write,4044.0,4046.0,125.23,1024.0,1024.0,0.040066,138.76,0.000524,138.8,0,1628890507.0,sequential,2,32,16,1048576.0,17592186044416.0,1628890535,ior-n2ppn16t1048576.3.out
1628890507.0,17543.0,17543.0,26.5,588645400576.0,read,21175.0,21180.0,26.5,1024.0,1024.0,0.005817,26.5,0.000545,26.51,0,1628890507.0,sequential,2,32,16,1048576.0,17592186044416.0,1628890535,ior-n2ppn16t1048576.3.out
1628790116.0,4757.0,13090.0,45.6,439227514880.0,write,3959.0,3960.0,75.31,1024.0,1024.0,0.041395,105.77,0.000732,105.82,0,1628894833.0,sequential,2,32,16,1048576.0,17592186044416.0,1628894852,ior-n2ppn16t1048576.4.out
1628894833.0,13090.0,13090.0,17.7,439227514880.0,read,23633.0,23639.0,17.72,1024.0,1024.0,0.003686,17.72,0.000456,17.72,0,1628894833.0,sequential,2,32,16,1048576.0,17592186044416.0,1628894852,ior-n2ppn16t1048576.4.out
1628644190.0,2023145.0,4835023.0,64.9,445595719680.0,write,4131.0,1505142.0,83.6,2.81,2.81,0.064374,102.79,0.000572,102.86,0,1628877649.0,sequential,2,32,16,2880.0,17592186044416.0,1628877673,ior-n2ppn16t2880.0.out
1628877649.0,4835023.0,4835023.0,22.8,445595719680.0,read,18610.0,6777723.0,22.83,2.81,2.81,0.007183,22.83,2.6e-05,22.84,0,1628877649.0,sequential,2,32,16,2880.0,17592186044416.0,1628877673,ior-n2ppn16t2880.0.out
1628684666.0,1635619.0,4793030.0,57.0,441725644800.0,write,3522.95,1284312.0,116.8,2.81,2.81,0.152614,119.42,0.000446,119.58,0,1628883923.0,sequential,2,32,16,2880.0,17592186044416.0,1628883946,ior-n2ppn16t2880.1.out
1628883923.0,4793030.0,4793030.0,21.9,441725644800.0,read,19208.0,6994528.0,21.93,2.81,2.81,0.002868,21.93,4.6e-05,21.93,0,1628883923.0,sequential,2,32,16,2880.0,17592186044416.0,1628883946,ior-n2ppn16t2880.1.out
1628702050.0,2809535.0,4804991.0,60.3,442827970560.0,write,4374.0,1593020.0,84.41,2.81,2.81,0.040391,96.52,0.000584,96.56,0,1628888132.0,sequential,2,32,16,2880.0,17592186044416.0,1628888156,ior-n2ppn16t2880.2.out
1628888132.0,4804991.0,4804991.0,21.8,442827970560.0,read,19391.0,7061008.0,21.78,2.81,2.81,0.003366,21.78,3.2e-05,21.78,0,1628888132.0,sequential,2,32,16,2880.0,17592186044416.0,1628888156,ior-n2ppn16t2880.2.out
1628778048.0,2482610.0,4038287.0,57.8,372168529920.0,write,4249.0,1547943.0,64.65,2.81,2.81,0.044217,83.48,0.00111,83.53,0,1628892366.0,sequential,2,32,16,2880.0,17592186044416.0,1628892386,ior-n2ppn16t2880.3.out
1628892366.0,4038287.0,4038287.0,18.5,372168529920.0,read,19196.0,6991533.0,18.48,2.81,2.81,0.006666,18.48,3.5e-05,18.49,0,1628892366.0,sequential,2,32,16,2880.0,17592186044416.0,1628892386,ior-n2ppn16t2880.3.out
1628798685.0,2764733.0,5469237.0,65.9,504044881920.0,write,4325.0,1575436.0,100.88,2.81,2.81,0.040488,111.09,0.000732,111.13,0,1628897403.0,sequential,2,32,16,2880.0,17592186044416.0,1628897430,ior-n2ppn16t2880.4.out
1628897403.0,5469237.0,5469237.0,26.2,504044881920.0,read,18353.0,6683188.0,26.19,2.81,2.81,0.00342,26.19,0.000424,26.19,0,1628897403.0,sequential,2,32,16,2880.0,17592186044416.0,1628897430,ior-n2ppn16t2880.4.out
1628629033.0,205.0,577.0,52.8,619549032448.0,write,4282.0,133.87,124.0,32768.0,32768.0,0.06425,137.92,0.000584,137.99,0,1628874234.0,sequential,2,32,16,33554432.0,17592186044416.0,1628874263,ior-n2ppn16t33554432.0.out
1628874234.0,577.0,577.0,26.7,619549032448.0,read,22089.0,690.4,26.74,32768.0,32768.0,0.0046,26.74,0.000574,26.75,0,1628874234.0,sequential,2,32,16,33554432.0,17592186044416.0,1628874263,ior-n2ppn16t33554432.0.out
1628646310.0,250.0,484.0,46.2,519691042816.0,write,4529.0,141.59,95.79,32768.0,32768.0,0.040166,109.39,0.001552,109.43,0,1628878290.0,sequential,2,32,16,33554432.0,17592186044416.0,1628878316,ior-n2ppn16t33554432.1.out
1628878290.0,484.0,484.0,23.9,519691042816.0,read,20736.0,648.08,23.9,32768.0,32768.0,0.002359,23.9,0.001126,23.9,0,1628878290.0,sequential,2,32,16,33554432.0,17592186044416.0,1628878316,ior-n2ppn16t33554432.1.out
1628686601.0,194.0,434.0,45.3,466003951616.0,write,4501.0,140.71,85.78,32768.0,32768.0,0.039619,98.7,0.000985,98.74,0,1628884484.0,sequential,2,32,16,33554432.0,17592186044416.0,1628884504,ior-n2ppn16t33554432.2.out
1628884484.0,434.0,434.0,19.3,466003951616.0,read,22991.0,718.56,19.33,32768.0,32768.0,0.0023,19.33,0.000387,19.33,0,1628884484.0,sequential,2,32,16,33554432.0,17592186044416.0,1628884504,ior-n2ppn16t33554432.2.out
1628704811.0,285.0,367.0,45.2,394063249408.0,write,4452.0,139.21,50.54,32768.0,32768.0,0.044707,84.36,0.000783,84.4,0,1628888719.0,sequential,2,32,16,33554432.0,17592186044416.0,1628888741,ior-n2ppn16t33554432.3.out
1628888719.0,367.0,367.0,21.0,394063249408.0,read,17898.0,559.42,20.99,32768.0,32768.0,0.003429,20.99,0.000418,21.0,0,1628888719.0,sequential,2,32,16,33554432.0,17592186044416.0,1628888741,ior-n2ppn16t33554432.3.out
1628781667.0,137.0,378.0,58.5,405874409472.0,write,4169.0,130.34,68.59,32768.0,32768.0,0.042588,92.8,0.000668,92.85,0,1628893014.0,sequential,2,32,16,33554432.0,17592186044416.0,1628893033,ior-n2ppn16t33554432.4.out
1628893014.0,378.0,378.0,17.4,405874409472.0,read,22236.0,695.0,17.4,32768.0,32768.0,0.002986,17.4,0.000406,17.41,0,1628893014.0,sequential,2,32,16,33554432.0,17592186044416.0,1628893033,ior-n2ppn16t33554432.4.out
1628642015.0,2412935.0,2838062.0,45.0,371990462464.0,write,4753.0,1217366.0,59.03,4.0,4.0,0.041563,74.6,0.000787,74.64,0,1628876978.0,sequential,2,32,16,4096.0,17592186044416.0,1628876995,ior-n2ppn16t4096.0.out
1628876978.0,2838062.0,2838062.0,16.6,371990462464.0,read,21412.0,5482165.0,16.57,4.0,4.0,0.002252,16.57,6e-05,16.57,0,1628876978.0,sequential,2,32,16,4096.0,17592186044416.0,1628876995,ior-n2ppn16t4096.0.out
1628682221.0,614719.0,3176397.0,45.3,416336707584.0,write,3318.87,849944.0,102.99,4.0,4.0,0.043615,119.59,0.000549,119.63,0,1628883226.0,sequential,2,32,16,4096.0,17592186044416.0,1628883246,ior-n2ppn16t4096.1.out
1628883226.0,3176397.0,3176397.0,19.1,416336707584.0,read,20738.0,5309656.0,19.14,4.0,4.0,0.002294,19.14,0.00064,19.15,0,1628883226.0,sequential,2,32,16,4096.0,17592186044416.0,1628883246,ior-n2ppn16t4096.1.out
1628699376.0,1560575.0,3515533.0,45.0,460787941376.0,write,4544.0,1163677.0,87.15,4.0,4.0,0.040801,96.67,0.000792,96.72,0,1628887416.0,sequential,2,32,16,4096.0,17592186044416.0,1628887438,ior-n2ppn16t4096.2.out
1628887416.0,3515533.0,3515533.0,20.5,460787941376.0,read,21400.0,5479125.0,20.53,4.0,4.0,0.002293,20.53,5.1e-05,20.53,0,1628887416.0,sequential,2,32,16,4096.0,17592186044416.0,1628887438,ior-n2ppn16t4096.2.out
1628770448.0,1839261.0,3410930.0,60.2,447077416960.0,write,4198.0,1075105.0,86.75,4.0,4.0,0.039309,101.52,0.000993,101.57,0,1628891654.0,sequential,2,32,16,4096.0,17592186044416.0,1628891676,ior-n2ppn16t4096.3.out
1628891654.0,3410930.0,3410930.0,21.0,447077416960.0,read,20287.0,5194441.0,21.01,4.0,4.0,0.002976,21.01,0.000869,21.02,0,1628891654.0,sequential,2,32,16,4096.0,17592186044416.0,1628891676,ior-n2ppn16t4096.3.out
1628795668.0,1926010.0,3178653.0,45.0,416632406016.0,write,4483.0,1148274.0,73.56,4.0,4.0,0.040173,88.58,0.000781,88.62,0,1628896690.0,sequential,2,32,16,4096.0,17592186044416.0,1628896710,ior-n2ppn16t4096.4.out
1628896690.0,3178653.0,3178653.0,18.5,416632406016.0,read,21489.0,5502103.0,18.49,4.0,4.0,0.002872,18.49,5.7e-05,18.49,0,1628896690.0,sequential,2,32,16,4096.0,17592186044416.0,1628896710,ior-n2ppn16t4096.4.out
1628636888.0,1979.0,2511.0,45.1,337020715008.0,write,4613.0,1154.06,62.4,4096.0,4096.0,0.043065,69.63,0.000701,69.67,0,1628875388.0,sequential,2,32,16,4194304.0,17592186044416.0,1628875404,ior-n2ppn16t4194304.0.out
1628875388.0,2511.0,2511.0,14.5,337020715008.0,read,22211.0,5554.0,14.47,4096.0,4096.0,0.002636,14.47,0.000482,14.47,0,1628875388.0,sequential,2,32,16,4194304.0,17592186044416.0,1628875404,ior-n2ppn16t4194304.0.out
1628649919.0,1271.0,3230.0,48.6,433523261440.0,write,4075.0,1019.28,80.46,4096.0,4096.0,0.041626,101.41,0.00097,101.45,0,1628879860.0,sequential,2,32,16,4194304.0,17592186044416.0,1628879882,ior-n2ppn16t4194304.1.out
1628879860.0,3230.0,3230.0,21.4,433523261440.0,read,19355.0,4840.0,21.36,4096.0,4096.0,0.002747,21.36,0.001131,21.36,0,1628879860.0,sequential,2,32,16,4194304.0,17592186044416.0,1628879882,ior-n2ppn16t4194304.1.out
1628693956.0,2263.0,2862.0,45.6,384131137536.0,write,4655.0,1164.35,64.63,4096.0,4096.0,0.042601,78.66,0.000745,78.7,0,1628885664.0,sequential,2,32,16,4194304.0,17592186044416.0,1628885681,ior-n2ppn16t4194304.2.out
1628885664.0,2862.0,2862.0,15.4,384131137536.0,read,23728.0,5933.0,15.44,4096.0,4096.0,0.00216,15.44,4.1e-05,15.44,0,1628885664.0,sequential,2,32,16,4194304.0,17592186044416.0,1628885681,ior-n2ppn16t4194304.2.out
1628709612.0,1964.0,2954.0,45.6,396479168512.0,write,4427.0,1107.32,81.56,4096.0,4096.0,0.040804,85.37,0.000662,85.41,0,1628889915.0,sequential,2,32,16,4194304.0,17592186044416.0,1628889934,ior-n2ppn16t4194304.3.out
1628889915.0,2954.0,2954.0,18.3,396479168512.0,read,20704.0,5177.0,18.26,4096.0,4096.0,0.002265,18.26,0.000455,18.26,0,1628889915.0,sequential,2,32,16,4194304.0,17592186044416.0,1628889934,ior-n2ppn16t4194304.3.out
1628787098.0,2510.0,2658.0,45.0,356750721024.0,write,4558.0,1140.26,55.67,4096.0,4096.0,0.040808,74.59,0.000703,74.64,0,1628894164.0,sequential,2,32,16,4194304.0,17592186044416.0,1628894179,ior-n2ppn16t4194304.4.out
1628894164.0,2658.0,2658.0,14.5,356750721024.0,read,23414.0,5856.0,14.53,4096.0,4096.0,0.004748,14.53,0.000489,14.53,0,1628894164.0,sequential,2,32,16,4194304.0,17592186044416.0,1628894179,ior-n2ppn16t4194304.4.out
1628640207.0,18956.0,21937.0,45.0,368041787392.0,write,4698.0,9402.0,62.12,512.0,512.0,0.043776,74.67,0.000596,74.71,0,1628876406.0,sequential,2,32,16,524288.0,17592186044416.0,1628876422,ior-n2ppn16t524288.0.out
1628876406.0,21937.0,21937.0,15.5,368041787392.0,read,22627.0,45265.0,15.51,512.0,512.0,0.003007,15.51,0.000551,15.51,0,1628876406.0,sequential,2,32,16,524288.0,17592186044416.0,1628876422,ior-n2ppn16t524288.0.out
1628680334.0,13987.0,32600.0,48.9,546937241600.0,write,4441.0,8885.0,111.37,512.0,512.0,0.041451,117.41,0.001231,117.45,0,1628882629.0,sequential,2,32,16,524288.0,17592186044416.0,1628882656,ior-n2ppn16t524288.1.out
1628882629.0,32600.0,32600.0,26.4,546937241600.0,read,19734.0,39472.0,26.43,512.0,512.0,0.002436,26.43,0.001069,26.43,0,1628882629.0,sequential,2,32,16,524288.0,17592186044416.0,1628882656,ior-n2ppn16t524288.1.out
1628697558.0,19915.0,21931.0,45.0,367941124096.0,write,4499.0,9003.0,58.59,512.0,512.0,0.038734,77.95,0.001122,77.99,0,1628886823.0,sequential,2,32,16,524288.0,17592186044416.0,1628886839,ior-n2ppn16t524288.2.out
1628886823.0,21931.0,21931.0,15.4,367941124096.0,read,22714.0,45439.0,15.44,512.0,512.0,0.00366,15.44,0.000554,15.45,0,1628886823.0,sequential,2,32,16,524288.0,17592186044416.0,1628886839,ior-n2ppn16t524288.2.out
1628729785.0,10999.0,29695.0,47.0,498199429120.0,write,4172.0,8348.0,103.05,512.0,512.0,0.0429,113.83,0.0011,113.88,0,1628891071.0,sequential,2,32,16,524288.0,17592186044416.0,1628891098,ior-n2ppn16t524288.3.out
1628891071.0,29695.0,29695.0,26.3,498199429120.0,read,18056.0,36123.0,26.31,512.0,512.0,0.007301,26.31,0.000531,26.31,0,1628891071.0,sequential,2,32,16,524288.0,17592186044416.0,1628891098,ior-n2ppn16t524288.3.out
1628792771.0,20006.0,22143.0,45.0,371497893888.0,write,4483.0,8971.0,70.71,512.0,512.0,0.04211,78.99,0.000753,79.03,0,1628896044.0,sequential,2,32,16,524288.0,17592186044416.0,1628896061,ior-n2ppn16t524288.4.out
1628896044.0,22143.0,22143.0,15.7,371497893888.0,read,22615.0,45244.0,15.66,512.0,512.0,0.004165,15.66,0.000848,15.67,0,1628896044.0,sequential,2,32,16,524288.0,17592186044416.0,1628896061,ior-n2ppn16t524288.4.out
1628630782.0,925.0,1486.0,50.2,398895087616.0,write,4283.0,535.64,85.26,8192.0,8192.0,0.04035,88.78,0.000724,88.82,0,1628874836.0,sequential,2,32,16,8388608.0,17592186044416.0,1628874855,ior-n2ppn16t8388608.0.out
1628874836.0,1486.0,1486.0,17.3,398895087616.0,read,22017.0,2752.75,17.27,8192.0,8192.0,0.003524,17.27,0.000492,17.28,0,1628874836.0,sequential,2,32,16,8388608.0,17592186044416.0,1628874855,ior-n2ppn16t8388608.0.out
1628647997.0,384.0,1567.0,46.7,420638359552.0,write,3661.0,457.85,70.88,8192.0,8192.0,0.042099,109.52,0.000633,109.56,0,1628878887.0,sequential,2,32,16,8388608.0,17592186044416.0,1628878906,ior-n2ppn16t8388608.1.out
1628878887.0,1567.0,1567.0,17.4,420638359552.0,read,23097.0,2887.59,17.37,8192.0,8192.0,0.002938,17.37,2e-05,17.37,0,1628878887.0,sequential,2,32,16,8388608.0,17592186044416.0,1628878906,ior-n2ppn16t8388608.1.out
1628688354.0,886.0,2317.0,47.4,621964951552.0,write,4223.0,528.03,132.49,8192.0,8192.0,0.041811,140.42,0.001613,140.46,0,1628885080.0,sequential,2,32,16,8388608.0,17592186044416.0,1628885108,ior-n2ppn16t8388608.2.out
1628885080.0,2317.0,2317.0,26.0,621964951552.0,read,22840.0,2855.36,25.97,8192.0,8192.0,0.002459,25.97,0.000505,25.97,0,1628885080.0,sequential,2,32,16,8388608.0,17592186044416.0,1628885108,ior-n2ppn16t8388608.2.out
1628707093.0,1103.0,1304.0,49.5,350039834624.0,write,4576.0,572.36,64.26,8192.0,8192.0,0.040267,72.9,0.000768,72.95,0,1628889317.0,sequential,2,32,16,8388608.0,17592186044416.0,1628889334,ior-n2ppn16t8388608.3.out
1628889317.0,1304.0,1304.0,15.6,350039834624.0,read,21454.0,2682.38,15.56,8192.0,8192.0,0.003848,15.56,4.1e-05,15.56,0,1628889317.0,sequential,2,32,16,8388608.0,17592186044416.0,1628889334,ior-n2ppn16t8388608.3.out
1628784443.0,1180.0,1688.0,45.1,453119049728.0,write,4336.0,542.18,75.51,8192.0,8192.0,0.043728,99.63,0.001475,99.67,0,1628893600.0,sequential,2,32,16,8388608.0,17592186044416.0,1628893624,ior-n2ppn16t8388608.4.out
1628893600.0,1688.0,1688.0,22.1,453119049728.0,read,19498.0,2442.0,22.12,8192.0,8192.0,0.037674,22.12,0.005807,22.16,0,1628893600.0,sequential,2,32,16,8388608.0,17592186044416.0,1628893624,ior-n2ppn16t8388608.4.out
1628638859.0,34648.0,36786.0,45.0,77145833472.0,write,1336.06,1336.14,55.06,1024.0,1024.0,0.003022,55.06,0.000368,55.07,0,1628875997.0,sequential,2,2,1,1048576.0,17592186044416.0,1628876016,ior-n2ppn1t1048576.0.out
1628875997.0,36786.0,36786.0,18.2,77145833472.0,read,4037.0,4037.0,18.23,1024.0,1024.0,0.001323,18.23,1.8e-05,18.23,0,1628875997.0,sequential,2,2,1,1048576.0,17592186044416.0,1628876016,ior-n2ppn1t1048576.0.out
1628652032.0,49392.0,53432.0,45.0,112055025664.0,write,2082.73,2082.92,47.31,1024.0,1024.0,0.004341,51.3,0.000365,51.31,0,1628882213.0,sequential,2,2,1,1048576.0,17592186044416.0,1628882245,ior-n2ppn1t1048576.1.out
1628882213.0,53432.0,53432.0,30.6,112055025664.0,read,3487.9,3488.07,30.64,1024.0,1024.0,0.001483,30.64,3.8e-05,30.64,0,1628882213.0,sequential,2,2,1,1048576.0,17592186044416.0,1628882245,ior-n2ppn1t1048576.1.out
1628696042.0,48764.0,52286.0,45.0,109651689472.0,write,2021.02,2021.17,49.63,1024.0,1024.0,0.003606,51.74,0.000264,51.74,0,1628886354.0,sequential,2,2,1,1048576.0,17592186044416.0,1628886384,ior-n2ppn1t1048576.2.out
1628886354.0,52286.0,52286.0,28.1,109651689472.0,read,3723.0,3723.0,28.09,1024.0,1024.0,0.001968,28.09,7.3e-05,28.09,0,1628886354.0,sequential,2,2,1,1048576.0,17592186044416.0,1628886384,ior-n2ppn1t1048576.2.out
1628727369.0,52720.0,52752.0,45.0,110628962304.0,write,2092.42,2092.58,50.42,1024.0,1024.0,0.003268,50.42,0.000544,50.42,0,1628890630.0,sequential,2,2,1,1048576.0,17592186044416.0,1628890666,ior-n2ppn1t1048576.3.out
1628890630.0,52752.0,52752.0,35.0,110628962304.0,read,3012.11,3012.27,35.02,1024.0,1024.0,0.001639,35.02,0.000355,35.03,0,1628890630.0,sequential,2,2,1,1048576.0,17592186044416.0,1628890666,ior-n2ppn1t1048576.3.out
1628790597.0,42073.0,52469.0,45.0,110035468288.0,write,1862.39,1862.51,56.34,1024.0,1024.0,0.003076,56.34,0.000337,56.35,0,1628894984.0,sequential,2,2,1,1048576.0,17592186044416.0,1628895017,ior-n2ppn1t1048576.4.out
1628894984.0,52469.0,52469.0,31.6,110035468288.0,read,3325.6,3326.01,31.55,1024.0,1024.0,0.003546,31.55,0.000321,31.55,0,1628894984.0,sequential,2,2,1,1048576.0,17592186044416.0,1628895017,ior-n2ppn1t1048576.4.out
1628644517.0,9701708.0,11711952.0,45.0,67460843520.0,write,1144.48,416716.0,54.1,2.81,2.81,0.00299,56.21,0.00033,56.21,0,1628877784.0,sequential,2,2,1,2880.0,12369505812480.0,1628877812,ior-n2ppn1t2880.0.out
1628877784.0,11711952.0,11711952.0,27.6,67460843520.0,read,2328.0,847639.0,27.63,2.81,2.81,0.00132,27.63,2.1e-05,27.64,0,1628877784.0,sequential,2,2,1,2880.0,12369505812480.0,1628877812,ior-n2ppn1t2880.0.out
1628685021.0,11595762.0,12436249.0,45.0,71632794240.0,write,1311.12,477395.0,52.1,2.81,2.81,0.00293,52.1,0.000419,52.1,0,1628884042.0,sequential,2,2,1,2880.0,12369505812480.0,1628884071,ior-n2ppn1t2880.1.out
